order_id,customer_id,country,region,state,city,postal_code,ship_mode,order_date,ship_date
CA-2017-140256,PW-19030,United States,West,California,Los Angeles,90049.0,Standard Class,2017-08-22,2017-08-29
CA-2017-140382,RD-19900,United States,West,California,San Francisco,94109.0,Second Class,2017-06-23,2017-06-25
CA-2017-140417,KE-16420,United States,West,Oregon,Tigard,97224.0,Standard Class,2017-09-25,2017-09-29
CA-2017-140438,PW-19030,United States,East,New York,New York City,10009.0,Second Class,2017-12-24,2017-12-27
CA-2017-140501,IM-15070,United States,East,New York,New York City,10009.0,Standard Class,2017-06-23,2017-06-28
CA-2017-140543,Co-12640,United States,South,South Carolina,Florence,29501.0,Second Class,2017-06-29,2017-07-03
CA-2017-140564,TC-21475,United States,East,District of Columbia,Washington,20016.0,Second Class,2017-12-05,2017-12-10
CA-2017-140571,SJ-20125,United States,South,Mississippi,Jackson,39212.0,Standard Class,2017-03-15,2017-03-19
CA-2017-140613,KN-16705,United States,West,Nevada,Sparks,89431.0,Standard Class,2017-07-22,2017-07-29
CA-2017-140634,HL-15040,United States,Central,Texas,Houston,77095.0,Second Class,2017-10-03,2017-10-06
CA-2017-140641,EP-13915,United States,South,Florida,Tampa,33614.0,Standard Class,2017-10-28,2017-11-02
CA-2017-140746,RC-19825,United States,East,Connecticut,Fairfield,6824.0,Same Day,2017-01-15,2017-01-15
CA-2017-140774,BE-11455,United States,Central,Kansas,Olathe,66062.0,Standard Class,2017-09-05,2017-09-10
CA-2017-140928,NB-18655,United States,South,Florida,Jacksonville,32216.0,Standard Class,2017-09-18,2017-09-22
CA-2017-140935,AB-10015,United States,Central,Oklahoma,Oklahoma City,73120.0,First Class,2017-11-10,2017-11-12
CA-2017-140977,JL-15175,United States,South,Tennessee,Chattanooga,37421.0,Second Class,2017-06-16,2017-06-19
CA-2017-141019,LH-17155,United States,East,Ohio,Cincinnati,45231.0,Same Day,2017-05-14,2017-05-14
CA-2017-141082,FM-14380,United States,East,Massachusetts,Lawrence,1841.0,Standard Class,2017-12-09,2017-12-13
CA-2017-141180,DP-13000,United States,South,Florida,Fort Lauderdale,33311.0,Second Class,2017-05-15,2017-05-19
CA-2017-141397,RC-19825,United States,West,California,Pasadena,91104.0,First Class,2017-06-20,2017-06-21
CA-2017-141523,MH-17440,United States,East,New York,New York City,10035.0,Second Class,2017-12-19,2017-12-24
CA-2017-141551,BP-11230,United States,Central,Oklahoma,Broken Arrow,74012.0,Standard Class,2017-09-24,2017-09-30
CA-2017-141586,NK-18490,United States,West,California,San Francisco,94122.0,First Class,2017-10-17,2017-10-20
CA-2017-141887,MP-17470,United States,East,Ohio,Columbus,43229.0,Standard Class,2017-01-11,2017-01-15
CA-2017-141957,JG-15310,United States,East,Ohio,Newark,43055.0,Same Day,2017-07-21,2017-07-21
CA-2017-142097,QJ-19255,United States,South,Virginia,Springfield,22153.0,Standard Class,2017-10-15,2017-10-20
CA-2017-142335,MP-17965,United States,Central,Michigan,Detroit,48205.0,Standard Class,2017-12-15,2017-12-19
CA-2017-142370,TP-21130,United States,South,Georgia,Columbus,31907.0,Standard Class,2017-09-19,2017-09-23
CA-2017-142398,BP-11290,United States,West,California,Los Angeles,90036.0,Standard Class,2017-04-12,2017-04-16
CA-2017-142405,SE-20110,United States,West,Washington,Seattle,98103.0,Standard Class,2017-06-11,2017-06-15
CA-2017-142524,MB-18085,United States,Central,Missouri,Springfield,65807.0,Standard Class,2017-09-04,2017-09-08
CA-2017-142545,JD-15895,United States,East,New Jersey,Belleville,7109.0,Standard Class,2017-10-28,2017-11-03
CA-2017-142594,EJ-14155,United States,East,Massachusetts,Franklin,2038.0,Second Class,2017-12-01,2017-12-06
CA-2017-142615,BM-11575,United States,West,California,Montebello,90640.0,Standard Class,2017-11-20,2017-11-24
CA-2017-142762,LD-17005,United States,West,California,San Francisco,94109.0,Standard Class,2017-05-23,2017-05-27
CA-2017-142895,BP-11290,United States,South,North Carolina,Concord,28027.0,Standard Class,2017-07-21,2017-07-26
CA-2017-142902,BP-11185,United States,West,Colorado,Arvada,80004.0,Second Class,2017-09-12,2017-09-14
CA-2017-142958,RW-19630,United States,West,California,Torrance,90503.0,Standard Class,2017-12-13,2017-12-20
CA-2017-143154,AS-10225,United States,West,Colorado,Longmont,80501.0,Standard Class,2017-12-02,2017-12-08
CA-2017-143308,RC-19825,United States,South,Kentucky,Louisville,40214.0,Same Day,2017-11-04,2017-11-04
CA-2017-143406,LR-17035,United States,Central,Texas,Houston,77041.0,Standard Class,2017-09-26,2017-09-30
CA-2017-143441,EB-14170,United States,Central,Texas,Laredo,78041.0,Same Day,2017-11-05,2017-11-05
CA-2017-143476,LC-16930,United States,West,Arizona,Phoenix,85023.0,First Class,2017-09-11,2017-09-13
CA-2017-143609,DB-13270,United States,West,Oregon,Portland,97206.0,First Class,2017-12-11,2017-12-13
CA-2017-143714,CC-12370,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2017-05-23,2017-05-27
CA-2017-143749,AG-10300,United States,East,Massachusetts,Franklin,2038.0,First Class,2017-12-05,2017-12-07
CA-2017-143805,JD-15895,United States,South,Virginia,Richmond,23223.0,Second Class,2017-12-01,2017-12-03
CA-2017-143910,BC-11125,United States,East,New York,New York City,10011.0,Standard Class,2017-08-12,2017-08-16
CA-2017-143924,SC-20680,United States,Central,Michigan,Holland,49423.0,Standard Class,2017-07-28,2017-08-03
CA-2017-144015,AH-10075,United States,West,California,Los Angeles,90036.0,Same Day,2017-06-26,2017-06-26
CA-2017-144092,LH-17155,United States,West,California,San Jose,95123.0,Second Class,2017-11-05,2017-11-07
CA-2017-144148,AH-10690,United States,West,California,San Francisco,94122.0,Standard Class,2017-07-31,2017-08-05
CA-2017-144218,JD-15895,United States,West,California,Los Angeles,90045.0,Standard Class,2017-10-31,2017-11-04
CA-2017-144309,CM-12235,United States,East,New York,Watertown,13601.0,Standard Class,2017-12-10,2017-12-16
CA-2017-144337,SG-20890,United States,Central,Texas,Amarillo,79109.0,Second Class,2017-08-01,2017-08-05
CA-2017-144344,PG-18820,United States,South,Florida,Boynton Beach,33437.0,Same Day,2017-10-28,2017-10-28
CA-2017-144400,AC-10420,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2017-02-23,2017-02-27
CA-2017-144540,GH-14410,United States,Central,Texas,Houston,77070.0,Standard Class,2017-09-05,2017-09-10
CA-2017-144554,DM-13345,United States,East,Ohio,Newark,43055.0,Standard Class,2017-11-07,2017-11-12
CA-2017-144645,NS-18640,United States,Central,Texas,Houston,77041.0,Standard Class,2017-02-02,2017-02-08
CA-2017-144729,JE-15745,United States,West,California,San Diego,92037.0,Standard Class,2017-10-21,2017-10-25
CA-2017-144764,RL-19615,United States,Central,Illinois,Chicago,60623.0,Standard Class,2017-09-02,2017-09-08
CA-2017-144785,CS-12490,United States,East,New York,New York City,10009.0,Standard Class,2017-04-18,2017-04-23
CA-2017-144792,KD-16615,United States,West,Arizona,Scottsdale,85254.0,Standard Class,2017-04-30,2017-05-04
CA-2017-144855,DL-13495,United States,West,California,San Francisco,94110.0,Second Class,2017-07-22,2017-07-24
CA-2017-144911,RW-19630,United States,Central,Kansas,Overland Park,66212.0,First Class,2017-11-27,2017-11-30
CA-2017-144939,EB-13870,United States,East,New York,New York City,10035.0,Standard Class,2017-10-03,2017-10-08
CA-2017-145009,RF-19345,United States,Central,Illinois,Chicago,60610.0,Second Class,2017-12-05,2017-12-08
CA-2017-145135,CD-12790,United States,East,Connecticut,Shelton,6484.0,First Class,2017-11-26,2017-11-28
CA-2017-145177,PP-18955,United States,East,Ohio,Springfield,45503.0,Standard Class,2017-11-10,2017-11-14
CA-2017-145240,BG-11740,United States,Central,Texas,Houston,77070.0,First Class,2017-09-06,2017-09-08
CA-2017-145247,ND-18370,United States,South,Kentucky,Louisville,40214.0,First Class,2017-05-05,2017-05-07
CA-2017-145261,AH-10120,United States,West,Oregon,Salem,97301.0,First Class,2017-12-18,2017-12-21
CA-2017-145303,TP-21415,United States,Central,Texas,Dallas,75081.0,First Class,2017-08-28,2017-08-31
CA-2017-145492,MC-17605,United States,West,California,Los Angeles,90004.0,Standard Class,2017-11-20,2017-11-27
CA-2017-145499,RW-19690,United States,South,North Carolina,Wilmington,28403.0,First Class,2017-05-30,2017-05-31
CA-2017-145548,EB-13750,United States,East,New York,New York City,10011.0,Standard Class,2017-11-11,2017-11-16
CA-2017-145583,LC-16885,United States,West,California,Roseville,95661.0,Standard Class,2017-10-13,2017-10-19
CA-2017-145611,HA-14905,United States,East,New York,New York City,10035.0,Standard Class,2017-09-20,2017-09-24
CA-2017-145625,KC-16540,United States,West,California,San Diego,92037.0,Standard Class,2017-09-11,2017-09-17
CA-2017-145709,AH-10690,United States,South,Florida,Coral Gables,33134.0,Standard Class,2017-10-04,2017-10-08
CA-2017-145730,CC-12220,United States,Central,Texas,San Antonio,78207.0,Standard Class,2017-03-03,2017-03-08
CA-2017-145842,FM-14380,United States,East,New York,New York City,10024.0,Second Class,2017-06-17,2017-06-20
CA-2017-145898,CM-12445,United States,West,California,Redlands,92374.0,Same Day,2017-09-26,2017-09-26
CA-2017-145905,AM-10705,United States,South,Alabama,Auburn,36830.0,Standard Class,2017-09-18,2017-09-23
CA-2017-145919,HG-14965,United States,West,California,Los Angeles,90032.0,Standard Class,2017-12-18,2017-12-23
CA-2017-145982,TB-21055,United States,East,Massachusetts,Quincy,2169.0,Second Class,2017-08-27,2017-09-01
CA-2017-146010,EH-14125,United States,West,Colorado,Colorado Springs,80906.0,First Class,2017-05-20,2017-05-23
CA-2017-146143,MC-17845,United States,South,Mississippi,Jackson,39212.0,Standard Class,2017-12-14,2017-12-19
CA-2017-146150,FM-14380,United States,South,Mississippi,Jackson,39212.0,Standard Class,2017-02-14,2017-02-19
CA-2017-146157,RD-19720,United States,Central,Illinois,Chicago,60610.0,Standard Class,2017-11-21,2017-11-26
CA-2017-146171,JP-16135,United States,South,Georgia,Columbus,31907.0,Standard Class,2017-03-11,2017-03-15
CA-2017-146206,KT-16480,United States,Central,Texas,Houston,77095.0,Second Class,2017-09-10,2017-09-14
CA-2017-146318,MC-17275,United States,West,Washington,Seattle,98105.0,Standard Class,2017-01-22,2017-01-27
CA-2017-146325,DS-13180,United States,West,California,San Diego,92037.0,First Class,2017-12-14,2017-12-17
CA-2017-146423,BT-11680,United States,East,Connecticut,Milford,6460.0,Same Day,2017-04-21,2017-04-21
CA-2017-146437,HG-14965,United States,West,California,Los Angeles,90036.0,Second Class,2017-01-28,2017-02-01
CA-2017-146521,CC-12610,United States,East,Pennsylvania,Philadelphia,19134.0,Second Class,2017-07-21,2017-07-23
CA-2017-146633,TG-21310,United States,West,California,Los Angeles,90049.0,Second Class,2017-11-15,2017-11-17
CA-2017-146682,KW-16435,United States,Central,Michigan,Lansing,48911.0,First Class,2017-10-29,2017-10-31
CA-2017-146766,TT-21220,United States,West,California,Chula Vista,91911.0,Same Day,2017-11-04,2017-11-04
CA-2017-146836,CC-12475,United States,East,New York,New York City,10024.0,Same Day,2017-05-02,2017-05-02
CA-2017-146913,SF-20965,United States,West,California,San Francisco,94109.0,Standard Class,2017-10-31,2017-11-05
CA-2017-146934,AF-10870,United States,East,New Jersey,Passaic,7055.0,Standard Class,2017-05-22,2017-05-27
CA-2017-146941,DL-13315,United States,East,New York,New York City,10024.0,First Class,2017-12-10,2017-12-13
CA-2017-147067,JD-16150,United States,Central,Minnesota,Minneapolis,55407.0,Standard Class,2017-12-18,2017-12-22
CA-2017-147109,AH-10075,United States,Central,Texas,Arlington,76017.0,Standard Class,2017-12-17,2017-12-21
CA-2017-147123,SJ-20125,United States,West,California,Long Beach,90805.0,First Class,2017-12-10,2017-12-12
CA-2017-147137,AA-10645,United States,West,California,San Francisco,94109.0,First Class,2017-07-04,2017-07-06
CA-2017-147256,FC-14245,United States,Central,Missouri,Columbia,65203.0,Second Class,2017-10-17,2017-10-21
CA-2017-147368,TC-21295,United States,South,Florida,Tallahassee,32303.0,First Class,2017-06-09,2017-06-12
CA-2017-147375,PO-19180,United States,Central,Illinois,Chicago,60623.0,Second Class,2017-06-12,2017-06-14
CA-2017-147417,CB-12415,United States,East,Ohio,Columbus,43229.0,First Class,2017-07-25,2017-07-27
CA-2017-147431,AB-10105,United States,East,New York,New York City,10011.0,Standard Class,2017-02-02,2017-02-07
CA-2017-147473,NL-18310,United States,West,California,Los Angeles,90049.0,Standard Class,2017-05-30,2017-06-03
CA-2017-147536,AR-10510,United States,East,New York,New York City,10024.0,Standard Class,2017-12-26,2017-12-31
CA-2017-147578,PG-18895,United States,West,California,San Francisco,94122.0,Second Class,2017-04-22,2017-04-26
CA-2017-147585,CB-12535,United States,West,California,San Francisco,94110.0,Standard Class,2017-11-07,2017-11-12
CA-2017-147683,PO-19180,United States,West,Washington,Seattle,98103.0,Standard Class,2017-11-13,2017-11-17
CA-2017-147970,AB-10150,United States,Central,Texas,Dallas,75220.0,Second Class,2017-01-31,2017-02-02
CA-2017-148096,AO-10810,United States,West,California,Los Angeles,90045.0,First Class,2017-08-16,2017-08-19
CA-2017-148201,CC-12145,United States,West,Washington,Seattle,98103.0,Second Class,2017-08-26,2017-08-29
CA-2017-148208,BT-11530,United States,East,Ohio,Cleveland,44105.0,Standard Class,2017-01-22,2017-01-27
CA-2017-148516,DW-13585,United States,West,Washington,Edmonds,98026.0,Standard Class,2017-08-07,2017-08-11
CA-2017-148593,BD-11320,United States,West,California,Los Angeles,90045.0,Second Class,2017-06-16,2017-06-18
CA-2017-148684,TS-21655,United States,South,Arkansas,Fayetteville,72701.0,Standard Class,2017-12-25,2017-12-29
CA-2017-148698,BD-11770,United States,Central,Texas,Houston,77070.0,Standard Class,2017-05-02,2017-05-07
CA-2017-148740,AH-10690,United States,West,California,San Diego,92024.0,Standard Class,2017-11-15,2017-11-19
CA-2017-148747,AS-10045,United States,West,California,San Francisco,94110.0,First Class,2017-09-25,2017-09-27
CA-2017-148796,PB-19150,United States,West,California,Los Angeles,90004.0,Standard Class,2017-04-14,2017-04-18
CA-2017-148852,SV-20785,United States,West,California,Santa Ana,92704.0,Standard Class,2017-05-26,2017-05-31
CA-2017-148908,JH-15985,United States,West,California,San Francisco,94109.0,First Class,2017-11-05,2017-11-08
CA-2017-149111,BF-11170,United States,South,North Carolina,Raleigh,27604.0,Second Class,2017-04-17,2017-04-21
CA-2017-149195,DM-13525,United States,Central,Texas,Houston,77070.0,Second Class,2017-09-05,2017-09-07
CA-2017-149223,ER-13855,United States,Central,Minnesota,Saint Paul,55106.0,Standard Class,2017-09-06,2017-09-11
CA-2017-149237,CM-12235,United States,Central,Wisconsin,Milwaukee,53209.0,Standard Class,2017-05-26,2017-05-30
CA-2017-149279,CL-12700,United States,West,Colorado,Colorado Springs,80906.0,Standard Class,2017-04-24,2017-04-28
CA-2017-149314,GB-14530,United States,West,California,Los Angeles,90004.0,Second Class,2017-07-02,2017-07-07
CA-2017-149335,BC-11125,United States,West,California,San Francisco,94122.0,Same Day,2017-07-25,2017-07-25
CA-2017-149349,SP-20650,United States,Central,Illinois,Chicago,60623.0,First Class,2017-11-12,2017-11-13
CA-2017-149370,DB-13210,United States,East,Pennsylvania,Philadelphia,19140.0,Standard Class,2017-09-15,2017-09-19
CA-2017-149454,KM-16375,United States,South,Virginia,Arlington,22204.0,First Class,2017-07-25,2017-07-26
CA-2017-149461,AS-10135,United States,West,Washington,Auburn,98002.0,Standard Class,2017-11-13,2017-11-19
CA-2017-149482,RR-19315,United States,West,California,San Francisco,94110.0,Standard Class,2017-11-14,2017-11-19
CA-2017-149503,SP-20650,United States,West,California,Stockton,95207.0,First Class,2017-12-09,2017-12-12
CA-2017-149671,KB-16600,United States,West,Washington,Seattle,98105.0,Standard Class,2017-06-05,2017-06-09
CA-2017-149685,PM-19135,United States,Central,Texas,San Antonio,78207.0,Standard Class,2017-10-08,2017-10-15
CA-2017-149762,RD-19720,United States,West,California,Morgan Hill,95037.0,Standard Class,2017-12-03,2017-12-07
CA-2017-149783,DL-13315,United States,South,Tennessee,Knoxville,37918.0,Second Class,2017-09-04,2017-09-07
CA-2017-149797,AH-10075,United States,East,New York,New York City,10011.0,Standard Class,2017-09-15,2017-09-20
CA-2017-149902,DW-13540,United States,East,New York,New York City,10024.0,Standard Class,2017-04-01,2017-04-06
CA-2017-149916,ED-13885,United States,West,Washington,Seattle,98115.0,Second Class,2017-12-22,2017-12-24
CA-2017-149965,BS-11365,United States,Central,Oklahoma,Oklahoma City,73120.0,Standard Class,2017-06-20,2017-06-25
CA-2017-149979,RA-19915,United States,South,Georgia,Columbus,31907.0,Second Class,2017-09-23,2017-09-28
CA-2017-150000,PG-18820,United States,South,Georgia,Smyrna,30080.0,Standard Class,2017-04-08,2017-04-14
CA-2017-150007,AS-10090,United States,Central,Illinois,Chicago,60653.0,Standard Class,2017-09-11,2017-09-16
CA-2017-150077,MS-17365,United States,East,Maryland,Rockville,20852.0,Standard Class,2017-02-04,2017-02-10
CA-2017-150343,PK-19075,United States,West,California,San Francisco,94110.0,Standard Class,2017-08-16,2017-08-20
CA-2017-150350,MS-17770,United States,West,Washington,Seattle,98105.0,Standard Class,2017-08-23,2017-08-30
CA-2017-150483,BP-11290,United States,Central,Illinois,Decatur,62521.0,Standard Class,2017-05-31,2017-06-04
CA-2017-150658,MS-17365,United States,West,New Mexico,Carlsbad,88220.0,Standard Class,2017-11-17,2017-11-22
CA-2017-150889,PB-19105,United States,Central,Illinois,Evanston,60201.0,Second Class,2017-03-20,2017-03-22
